,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
711,222.84086228866704,0.0,0.0,1348.71455471291,0,0,0.0,10.197644495510925,37.320402312129445,12.248446341140383,11.207814395655287,11.206869805744393,0.0,61.115837637753316,223.66612694606002,73.40656543081069,67.16991999284478,67.16425894007382,222.84086228866704,71.31348213326424,260.9865292581895,1434.369566484861,78.37773438850007,78.37112874581821
712,208.26082481061826,0.0,0.0,1351.042719105951,0,0,0.0,9.180341052974223,33.60326742884336,11.029371487838818,10.091335677725095,10.090019366771546,0.0,61.1029569249854,223.65824868545286,73.40982290769472,67.16639890321254,67.15763773725689,208.26082481061826,70.28329797795962,257.2615161142962,1435.4819135014843,77.25773458093764,77.24765710402843
713,193.65649200549953,0.0,0.0,1353.2132733254298,0,0,0.0,8.16241526968732,29.88254038605836,9.808914487536855,8.973813968567832,8.972228164541251,0.0,61.09008015938614,223.65032006271963,73.4129975652593,67.1628429285035,67.15097427297691,193.65649200549953,69.25249542907346,253.532860448778,1436.435185378226,76.13665689707133,76.12320243751816
714,179.02956758807903,0.0,0.0,1355.2259641584592,0,0,0.0,7.143987809262206,26.15866412585476,8.587223801864411,7.855383344121494,7.853630816318415,0.0,61.077207753602494,223.64234178845018,73.41609002931918,67.1592524095652,67.14426925063765,179.02956758807903,68.2211955628647,249.80100591430494,1437.2292779896427,75.01463575368669,74.99790006695606
715,164.38175790861402,0.0,0.0,1357.0805568082073,0,0,0.0,6.125179292209171,22.432081798467593,7.364447987430648,6.736177927743387,6.734361938918781,0.0,61.06434013093336,223.63431459530355,73.41910094828218,67.155627703079,67.13752339070389,164.38175790861402,67.18951942314253,246.06639639377113,1437.8641057439202,73.89180563082239,73.87188532962267
716,149.71477175380176,0.0,0.0,1358.7768349212859,0,0,0.0,5.106110280869056,18.70323670758741,6.140735675268994,5.6163318725762155,5.6145561308233,0.0,61.05147772534275,223.6262392379708,73.42203099305068,67.15196918119844,67.13073743097944,149.71477175380176,66.15758800621181,242.32947594555822,1438.3396015896055,72.76830105377465,72.74529356180274
717,135.03032014743445,0.0,0.0,1360.3146006129912,0,0,0.0,4.086901264379916,14.972572255711935,4.916235550311383,4.495979343997894,4.494347954273279,0.0,61.038620981465684,223.61811649312537,73.42488085691333,67.14827723160661,67.12391212644938,135.03032014743445,65.1255222458456,238.5906887488373,1438.655717020216,71.6442565756045,71.61826008072266
718,120.33011615078847,0.0,0.0,1361.6936744903892,0,0,0.0,3.0676726436863833,11.240531889575426,3.6910963309023725,3.3752545020888363,3.3738719174313982,0.0,61.02577035461413,223.60994715936667,73.42765125542357,67.1445522574828,67.11704824920008,120.33011615078847,64.09344299830052,234.8504790489421,1438.8124220767152,70.51980675957164,70.49092016663148
719,105.61587466278506,0.0,0.0,1362.913895673243,0,0,0.0,2.0485447165830797,7.5075590456258325,2.465466748346396,2.254291484121546,2.2532624565883026,0.0,61.012926310766105,223.60173205714725,73.43034292627422,67.14079467745775,67.11014658832927,105.61587466278506,63.061471027349185,231.10929110277308,1438.8097053478637,69.3950861615793,69.36340904491757
720,90.88931221993857,0.0,0.0,1363.9751218127794,0,0,0.0,1.029637662808057,3.7740970956010726,1.2394955265060086,1.1332243870909569,1.1326539184302382,0.0,61.00008932655738,223.59347202869694,73.43295662916104,67.13700492565226,67.10320794976568,90.88931221993857,62.029726989365436,227.367569124298,1438.6475739684465,68.27022931274323,68.23586186819591
721,76.1521467960948,0.0,0.0,1364.8772291082983,0,0,0.0,0.011071529178048926,0.04058929217509787,0.013331361444056703,0.012187250267444338,0.012180542370297205,0.0,60.987259889258816,223.58516793792927,73.4354931456369,67.13318345127178,67.0962331565073,76.1521467960948,60.99833141843686,223.62575723010437,1438.3260536153791,67.14537070153922,67.1084136988776
722,61.40609760203245,0.0,0.0,1365.6201123216113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.974438496752704,223.57682067034304,73.43795327895889,67.1293307190605,67.08922304799395,61.40609760203245,60.974438496752704,223.57682067034304,1439.0580656005702,67.1293307190605,67.08922304799395
723,46.65288488488979,0.0,0.0,1366.2036847893207,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96162565749704,223.56843113291012,73.4403378539268,67.12544720888191,67.08217848033122,46.65288488488979,60.96162565749704,223.56843113291012,1439.6440226432476,67.12544720888191,67.08217848033122
724,31.894229727488543,0.0,0.0,1366.6278784329297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94882189048586,223.56000025395272,73.44264771671025,67.12153341572399,67.07510032607564,31.894229727488543,60.94882189048586,223.56000025395272,1440.07052614964,67.12153341572399,67.07510032607564
725,17.13185384755925,0.0,0.0,1366.892643766783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.93602772520374,223.55152898301222,73.44488373466889,67.11758984961106,67.06798947409952,17.13185384755925,60.93602772520374,223.55152898301222,1440.3375275014519,67.11758984961106,67.06798947409952
726,2.367479396881477,0.0,0.0,1366.9979499038416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92324370157043,223.5430182907069,73.44704679616626,67.11361703550841,67.06084682944805,2.367479396881477,60.92324370157043,223.5430182907069,1440.4449967000078,67.11361703550841,67.06084682944805
727,0.0,0.0,12.397171239614387,1366.9437845592831,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.91047036987907,223.53446916857706,73.44913781037191,67.1096155132173,67.05367331318668,0.0,60.91047036987907,235.93164040819144,1440.392922369655,67.1096155132173,67.05367331318668
728,0.0,0.0,27.160375644778604,1366.7301540519381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89770829073166,223.5258826289242,73.45115770705603,67.10558583726551,67.0464698622438,0.0,60.89770829073166,250.6862582737028,1440.181311758994,67.10558583726551,67.0464698622438
729,0.0,0.0,41.92041157017738,1366.357083303551,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88495803496315,223.5172597046359,73.45310743637674,67.10152857678851,67.03923742924351,0.0,60.88495803496315,265.4376712748133,1439.8101907399277,67.10152857678851,67.03923742924351
