,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo
386,4.171887147916525,1.0995574281434775,0.0,-3421.1494931355255,-2753.0069892361125,-5413.1074366791545,-50.51756916911673,-157.26867207399613,2022-11-10 19:04:30,3870.0
387,4.182667218071057,1.0995574281434775,0.0,-3355.055975002032,-2769.77455013669,-5445.678877888311,-50.94998883700195,-156.60364285109725,2022-11-10 19:04:40,3880.0
388,4.19344728822559,1.0995574281448905,0.0,-3288.5686594657886,-2786.217008345285,-5477.609392521567,-51.37809516896348,-155.9254174618029,2022-11-10 19:04:50,3890.0
389,4.204227358380122,1.09955742814489,0.0,-3221.6953504575667,-2802.3324341381426,-5508.895222806252,-51.80173908013205,-155.23368058382238,2022-11-10 19:05:00,3900.0
390,4.215007428534655,1.0995574281463039,0.0,-3154.443896905718,-2818.118935915903,-5539.532686330417,-52.220766429554075,-154.52811606254198,2022-11-10 19:05:10,3910.0
391,4.225787498689188,1.0995574281477167,0.0,-3086.8221918286044,-2833.574660416714,-5569.518176458739,-52.63501791980464,-153.8084077721448,2022-11-10 19:05:20,3920.0
392,4.236567568843718,1.0995574281015061,0.0,-3018.8381714151606,-2848.6977929294308,-5598.848162734157,-53.04432900608951,-153.07424057777936,2022-11-10 19:05:30,3930.0
393,4.247347638998248,1.0995574280552947,0.0,-2950.4998141309356,-2863.486557483678,-5627.519191292298,-53.448529816623356,-152.3253014054065,2022-11-10 19:05:40,3940.0
394,4.258127709152781,1.0995574280567078,0.0,-2881.8151397836764,-2877.9392170609162,-5655.527885244247,-53.84744508631341,-151.56128042622692,2022-11-10 19:05:50,3950.0
395,4.268907779307333,1.0995574280581208,0.0,-2812.7922085818705,-2892.0540737968136,-5682.870945041507,-54.24089410580045,-150.7818723614813,2022-11-10 19:06:00,3960.0
396,4.279687849461865,1.0995574280595342,0.0,-2743.4391202298975,-2905.829469160316,-5709.545148869171,-54.628690688219045,-149.98677791391313,2022-11-10 19:06:10,3970.0
397,4.290467919616399,1.0995574280609466,0.0,-2673.7640129874317,-2919.2637841445994,-5735.54735300315,-55.01064315627555,-149.17570533168882,2022-11-10 19:06:20,3980.0
398,4.301247989770931,1.0995574280623592,0.0,-2603.77506273306,-2932.3554394498015,-5760.874492166097,-55.38655435219939,-148.3483721089008,2022-11-10 19:06:30,3990.0
399,4.312028059925465,1.0995574280637723,0.0,-2533.480482024078,-2945.1028956611203,-5785.523579874077,-55.75622167349185,-147.50450682674287,2022-11-10 19:06:40,4000.0
400,4.322808130079998,1.099557428065184,0.0,-2462.888519152537,-2957.5046534225435,-5809.4917087746035,-56.1194371374692,-146.64385113786102,2022-11-10 19:06:50,4010.0
401,4.333588200234531,1.0995574280665972,0.0,-2392.0074571978303,-2969.5592536061795,-5832.776050975964,-56.4759874777556,-145.76616189496988,2022-11-10 19:07:00,4020.0
402,4.344368270389063,1.0995574280665974,0.0,-2320.845613075735,-2981.2652774771864,-5855.373858367752,-56.825654275995106,-144.87121342305974,2022-11-10 19:07:10,4030.0
403,4.355148340543598,1.0995574280680112,0.0,-2249.411336584121,-2992.621346854184,-5877.282462932684,-57.168214132139994,-143.95879993242477,2022-11-10 19:07:20,4040.0
404,4.36592841069813,1.0995574280694238,0.0,-2177.71300944528,-3003.6261242653695,-5898.499277049522,-57.503438876720274,-143.02873806731978,2022-11-10 19:07:30,4050.0
405,4.376708480852663,1.099557428070838,0.0,-2105.7590443451527,-3014.278313100042,-5919.021793787286,-57.831095828497595,-142.0808695822729,2022-11-10 19:07:40,4060.0
406,4.3874885510071975,1.0995574280722513,0.0,-2033.5578839694294,-3024.576657755757,-5938.847587190561,-58.15094810085268,-141.11506413496184,2022-11-10 19:07:50,4070.0
407,4.398268621161731,1.0995574280736653,0.0,-1961.1180000365352,-3034.519943781004,-5957.974312556054,-58.46275496012963,-140.13122218108504,2022-11-10 19:08:00,4080.0
408,4.409048691316263,1.0995574280750788,0.0,-1888.447892327843,-3044.1069980133752,-5976.39970670017,-58.76627223896342,-139.1292779528685,2022-11-10 19:08:10,4090.0
409,4.4198287614707965,1.0995574280764928,0.0,-1815.5560877148982,-3053.336688713286,-5994.121588217833,-59.061252807328316,-138.1092024987744,2022-11-10 19:08:20,4100.0
410,4.43060883162533,1.0995574280779068,0.0,-1742.4511391840447,-3062.2079256932157,-6011.137857732347,-59.347447103666546,-137.071006757658,2022-11-10 19:08:30,4110.0
